instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,instant_hour,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,5,1,0,1,4,0,6,0,1,0.24,0.2879,0.75,0.0,0,1,1
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,6,1,0,1,5,0,6,0,2,0.24,0.2576,0.75,0.0896,0,1,1
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,7,1,0,1,6,0,6,0,1,0.22,0.2727,0.8,0.0,2,0,2
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,8,1,0,1,7,0,6,0,1,0.2,0.2576,0.86,0.0,1,2,3
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,9,1,0,1,8,0,6,0,1,0.24,0.2879,0.75,0.0,1,7,8
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,10,1,0,1,9,0,6,0,1,0.32,0.3485,0.76,0.0,8,6,14
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,11,1,0,1,10,0,6,0,1,0.38,0.3939,0.76,0.2537,12,24,36
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,12,1,0,1,11,0,6,0,1,0.36,0.3333,0.81,0.2836,26,30,56
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,13,1,0,1,12,0,6,0,1,0.42,0.4242,0.77,0.2836,29,55,84
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,14,1,0,1,13,0,6,0,2,0.46,0.4545,0.72,0.2985,47,47,94
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,15,1,0,1,14,0,6,0,2,0.46,0.4545,0.72,0.2836,35,71,106
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,16,1,0,1,15,0,6,0,2,0.44,0.4394,0.77,0.2985,40,70,110
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,17,1,0,1,16,0,6,0,2,0.42,0.4242,0.82,0.2985,41,52,93
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,18,1,0,1,17,0,6,0,2,0.44,0.4394,0.82,0.2836,15,52,67
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,19,1,0,1,18,0,6,0,3,0.42,0.4242,0.88,0.2537,9,26,35
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,20,1,0,1,19,0,6,0,3,0.42,0.4242,0.88,0.2537,6,31,37
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,21,1,0,1,20,0,6,0,2,0.4,0.4091,0.87,0.2537,11,25,36
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,22,1,0,1,21,0,6,0,2,0.4,0.4091,0.87,0.194,3,31,34
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,23,1,0,1,22,0,6,0,2,0.4,0.4091,0.94,0.2239,11,17,28
7,2011-01-01,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,24,1,0,1,23,0,6,0,2,0.46,0.4545,0.88,0.2985,15,24,39
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,1,1,0,1,0,0,6,0,1,0.24,0.2879,0.81,0.0,3,13,16
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,2,1,0,1,1,0,6,0,1,0.22,0.2727,0.8,0.0,8,32,40
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,3,1,0,1,2,0,6,0,1,0.22,0.2727,0.8,0.0,5,27,32
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,4,1,0,1,3,0,6,0,1,0.24,0.2879,0.75,0.0,3,10,13
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,5,1,0,1,4,0,6,0,1,0.24,0.2879,0.75,0.0,0,1,1
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,6,1,0,1,5,0,6,0,2,0.24,0.2576,0.75,0.0896,0,1,1
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,7,1,0,1,6,0,6,0,1,0.22,0.2727,0.8,0.0,2,0,2
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,8,1,0,1,7,0,6,0,1,0.2,0.2576,0.86,0.0,1,2,3
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,9,1,0,1,8,0,6,0,1,0.24,0.2879,0.75,0.0,1,7,8
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,10,1,0,1,9,0,6,0,1,0.32,0.3485,0.76,0.0,8,6,14
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,11,1,0,1,10,0,6,0,1,0.38,0.3939,0.76,0.2537,12,24,36
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,12,1,0,1,11,0,6,0,1,0.36,0.3333,0.81,0.2836,26,30,56
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,13,1,0,1,12,0,6,0,1,0.42,0.4242,0.77,0.2836,29,55,84
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,14,1,0,1,13,0,6,0,2,0.46,0.4545,0.72,0.2985,47,47,94
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,15,1,0,1,14,0,6,0,2,0.46,0.4545,0.72,0.2836,35,71,106
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,16,1,0,1,15,0,6,0,2,0.44,0.4394,0.77,0.2985,40,70,110
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,17,1,0,1,16,0,6,0,2,0.42,0.4242,0.82,0.2985,41,52,93
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,18,1,0,1,17,0,6,0,2,0.44,0.4394,0.82,0.2836,15,52,67
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,19,1,0,1,18,0,6,0,3,0.42,0.4242,0.88,0.2537,9,26,35
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,20,1,0,1,19,0,6,0,3,0.42,0.4242,0.88,0.2537,6,31,37
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,21,1,0,1,20,0,6,0,2,0.4,0.4091,0.87,0.2537,11,25,36
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,22,1,0,1,21,0,6,0,2,0.4,0.4091,0.87,0.194,3,31,34
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,23,1,0,1,22,0,6,0,2,0.4,0.4091,0.94,0.2239,11,17,28
8,2011-01-01,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,24,1,0,1,23,0,6,0,2,0.46,0.4545,0.88,0.2985,15,24,39
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,1,1,0,1,0,0,6,0,1,0.24,0.2879,0.81,0.0,3,13,16
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,2,1,0,1,1,0,6,0,1,0.22,0.2727,0.8,0.0,8,32,40
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,3,1,0,1,2,0,6,0,1,0.22,0.2727,0.8,0.0,5,27,32
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,4,1,0,1,3,0,6,0,1,0.24,0.2879,0.75,0.0,3,10,13
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,5,1,0,1,4,0,6,0,1,0.24,0.2879,0.75,0.0,0,1,1
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,6,1,0,1,5,0,6,0,2,0.24,0.2576,0.75,0.0896,0,1,1
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,7,1,0,1,6,0,6,0,1,0.22,0.2727,0.8,0.0,2,0,2
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,8,1,0,1,7,0,6,0,1,0.2,0.2576,0.86,0.0,1,2,3
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,9,1,0,1,8,0,6,0,1,0.24,0.2879,0.75,0.0,1,7,8
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,10,1,0,1,9,0,6,0,1,0.32,0.3485,0.76,0.0,8,6,14
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,11,1,0,1,10,0,6,0,1,0.38,0.3939,0.76,0.2537,12,24,36
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,12,1,0,1,11,0,6,0,1,0.36,0.3333,0.81,0.2836,26,30,56
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,13,1,0,1,12,0,6,0,1,0.42,0.4242,0.77,0.2836,29,55,84
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,14,1,0,1,13,0,6,0,2,0.46,0.4545,0.72,0.2985,47,47,94
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,15,1,0,1,14,0,6,0,2,0.46,0.4545,0.72,0.2836,35,71,106
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,16,1,0,1,15,0,6,0,2,0.44,0.4394,0.77,0.2985,40,70,110
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,17,1,0,1,16,0,6,0,2,0.42,0.4242,0.82,0.2985,41,52,93
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,18,1,0,1,17,0,6,0,2,0.44,0.4394,0.82,0.2836,15,52,67
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,19,1,0,1,18,0,6,0,3,0.42,0.4242,0.88,0.2537,9,26,35
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,20,1,0,1,19,0,6,0,3,0.42,0.4242,0.88,0.2537,6,31,37
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,21,1,0,1,20,0,6,0,2,0.4,0.4091,0.87,0.2537,11,25,36
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,22,1,0,1,21,0,6,0,2,0.4,0.4091,0.87,0.194,3,31,34
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,23,1,0,1,22,0,6,0,2,0.4,0.4091,0.94,0.2239,11,17,28
9,2011-01-01,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,24,1,0,1,23,0,6,0,2,0.46,0.4545,0.88,0.2985,15,24,39
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,1,1,0,1,0,0,6,0,1,0.24,0.2879,0.81,0.0,3,13,16
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,2,1,0,1,1,0,6,0,1,0.22,0.2727,0.8,0.0,8,32,40
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,3,1,0,1,2,0,6,0,1,0.22,0.2727,0.8,0.0,5,27,32
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,4,1,0,1,3,0,6,0,1,0.24,0.2879,0.75,0.0,3,10,13
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,5,1,0,1,4,0,6,0,1,0.24,0.2879,0.75,0.0,0,1,1
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,6,1,0,1,5,0,6,0,2,0.24,0.2576,0.75,0.0896,0,1,1
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,7,1,0,1,6,0,6,0,1,0.22,0.2727,0.8,0.0,2,0,2
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,8,1,0,1,7,0,6,0,1,0.2,0.2576,0.86,0.0,1,2,3
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,9,1,0,1,8,0,6,0,1,0.24,0.2879,0.75,0.0,1,7,8
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,10,1,0,1,9,0,6,0,1,0.32,0.3485,0.76,0.0,8,6,14
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,11,1,0,1,10,0,6,0,1,0.38,0.3939,0.76,0.2537,12,24,36
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,12,1,0,1,11,0,6,0,1,0.36,0.3333,0.81,0.2836,26,30,56
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,13,1,0,1,12,0,6,0,1,0.42,0.4242,0.77,0.2836,29,55,84
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,14,1,0,1,13,0,6,0,2,0.46,0.4545,0.72,0.2985,47,47,94
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,15,1,0,1,14,0,6,0,2,0.46,0.4545,0.72,0.2836,35,71,106
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,16,1,0,1,15,0,6,0,2,0.44,0.4394,0.77,0.2985,40,70,110
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,17,1,0,1,16,0,6,0,2,0.42,0.4242,0.82,0.2985,41,52,93
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,18,1,0,1,17,0,6,0,2,0.44,0.4394,0.82,0.2836,15,52,67
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,19,1,0,1,18,0,6,0,3,0.42,0.4242,0.88,0.2537,9,26,35
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,20,1,0,1,19,0,6,0,3,0.42,0.4242,0.88,0.2537,6,31,37
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,21,1,0,1,20,0,6,0,2,0.4,0.4091,0.87,0.2537,11,25,36
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,22,1,0,1,21,0,6,0,2,0.4,0.4091,0.87,0.194,3,31,34
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,23,1,0,1,22,0,6,0,2,0.4,0.4091,0.94,0.2239,11,17,28
10,2011-01-01,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,24,1,0,1,23,0,6,0,2,0.46,0.4545,0.88,0.2985,15,24,39
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,1,1,0,1,0,0,6,0,1,0.24,0.2879,0.81,0.0,3,13,16
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,2,1,0,1,1,0,6,0,1,0.22,0.2727,0.8,0.0,8,32,40
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,3,1,0,1,2,0,6,0,1,0.22,0.2727,0.8,0.0,5,27,32
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,4,1,0,1,3,0,6,0,1,0.24,0.2879,0.75,0.0,3,10,13
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,5,1,0,1,4,0,6,0,1,0.24,0.2879,0.75,0.0,0,1,1
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,6,1,0,1,5,0,6,0,2,0.24,0.2576,0.75,0.0896,0,1,1
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,7,1,0,1,6,0,6,0,1,0.22,0.2727,0.8,0.0,2,0,2
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,8,1,0,1,7,0,6,0,1,0.2,0.2576,0.86,0.0,1,2,3
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,9,1,0,1,8,0,6,0,1,0.24,0.2879,0.75,0.0,1,7,8
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,10,1,0,1,9,0,6,0,1,0.32,0.3485,0.76,0.0,8,6,14
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,11,1,0,1,10,0,6,0,1,0.38,0.3939,0.76,0.2537,12,24,36
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,12,1,0,1,11,0,6,0,1,0.36,0.3333,0.81,0.2836,26,30,56
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,13,1,0,1,12,0,6,0,1,0.42,0.4242,0.77,0.2836,29,55,84
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,14,1,0,1,13,0,6,0,2,0.46,0.4545,0.72,0.2985,47,47,94
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,15,1,0,1,14,0,6,0,2,0.46,0.4545,0.72,0.2836,35,71,106
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,16,1,0,1,15,0,6,0,2,0.44,0.4394,0.77,0.2985,40,70,110
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,17,1,0,1,16,0,6,0,2,0.42,0.4242,0.82,0.2985,41,52,93
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,18,1,0,1,17,0,6,0,2,0.44,0.4394,0.82,0.2836,15,52,67
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,19,1,0,1,18,0,6,0,3,0.42,0.4242,0.88,0.2537,9,26,35
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,20,1,0,1,19,0,6,0,3,0.42,0.4242,0.88,0.2537,6,31,37
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,21,1,0,1,20,0,6,0,2,0.4,0.4091,0.87,0.2537,11,25,36
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,22,1,0,1,21,0,6,0,2,0.4,0.4091,0.87,0.194,3,31,34
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,23,1,0,1,22,0,6,0,2,0.4,0.4091,0.94,0.2239,11,17,28
11,2011-01-01,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,24,1,0,1,23,0,6,0,2,0.46,0.4545,0.88,0.2985,15,24,39
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,1,1,0,1,0,0,6,0,1,0.24,0.2879,0.81,0.0,3,13,16
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,2,1,0,1,1,0,6,0,1,0.22,0.2727,0.8,0.0,8,32,40
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,3,1,0,1,2,0,6,0,1,0.22,0.2727,0.8,0.0,5,27,32
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,4,1,0,1,3,0,6,0,1,0.24,0.2879,0.75,0.0,3,10,13
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,5,1,0,1,4,0,6,0,1,0.24,0.2879,0.75,0.0,0,1,1
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,6,1,0,1,5,0,6,0,2,0.24,0.2576,0.75,0.0896,0,1,1
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,7,1,0,1,6,0,6,0,1,0.22,0.2727,0.8,0.0,2,0,2
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,8,1,0,1,7,0,6,0,1,0.2,0.2576,0.86,0.0,1,2,3
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,9,1,0,1,8,0,6,0,1,0.24,0.2879,0.75,0.0,1,7,8
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,10,1,0,1,9,0,6,0,1,0.32,0.3485,0.76,0.0,8,6,14
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,11,1,0,1,10,0,6,0,1,0.38,0.3939,0.76,0.2537,12,24,36
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,12,1,0,1,11,0,6,0,1,0.36,0.3333,0.81,0.2836,26,30,56
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,13,1,0,1,12,0,6,0,1,0.42,0.4242,0.77,0.2836,29,55,84
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,14,1,0,1,13,0,6,0,2,0.46,0.4545,0.72,0.2985,47,47,94
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,15,1,0,1,14,0,6,0,2,0.46,0.4545,0.72,0.2836,35,71,106
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,16,1,0,1,15,0,6,0,2,0.44,0.4394,0.77,0.2985,40,70,110
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,17,1,0,1,16,0,6,0,2,0.42,0.4242,0.82,0.2985,41,52,93
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,18,1,0,1,17,0,6,0,2,0.44,0.4394,0.82,0.2836,15,52,67
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,19,1,0,1,18,0,6,0,3,0.42,0.4242,0.88,0.2537,9,26,35
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,20,1,0,1,19,0,6,0,3,0.42,0.4242,0.88,0.2537,6,31,37
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,21,1,0,1,20,0,6,0,2,0.4,0.4091,0.87,0.2537,11,25,36
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,22,1,0,1,21,0,6,0,2,0.4,0.4091,0.87,0.194,3,31,34
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,23,1,0,1,22,0,6,0,2,0.4,0.4091,0.94,0.2239,11,17,28
12,2011-01-01,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,24,1,0,1,23,0,6,0,2,0.46,0.4545,0.88,0.2985,15,24,39
13,2011-01-01,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,1,1,0,1,0,0,6,0,1,0.24,0.2879,0.81,0.0,3,13,16
13,2011-01-01,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,2,1,0,1,1,0,6,0,1,0.22,0.2727,0.8,0.0,8,32,40
13,2011-01-01,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,3,1,0,1,2,0,6,0,1,0.22,0.2727,0.8,0.0,5,27,32
13,2011-01-01,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,4,1,0,1,3,0,6,0,1,0.24,0.2879,0.75,0.0,3,10,13
13,2011-01-01,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,5,1,0,1,4,0,6,0,1,0.24,0.2879,0.75,0.0,0,1,1
13,2011-01-01,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,6,1,0,1,5,0,6,0,2,0.24,0.2576,0.75,0.0896,0,1,1
13,2011-01-01,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,7,1,0,1,6,0,6,0,1,0.22,0.2727,0.8,0.0,2,0,2
13,2011-01-01,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,8,1,0,1,7,0,6,0,1,0.2,0.2576,0.86,0.0,1,2,3
13,2011-01-01,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,9,1,0,1,8,0,6,0,1,0.24,0.2879,0.75,0.0,1,7,8
13,2011-01-01,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,10,1,0,1,9,0,6,0,1,0.32,0.3485,0.76,0.0,8,6,14
